,base_smiles,ligand_smiles,substrate_smiles,additive_smiles,product_smiles,yield,additive_id,substrate_id,base_name,ligand_name,*Cl,*Br,*I,*OC,*CC,*c1ccccn1,*c1cccnc1,*C(F)(F)F,P2Et,BTMG,MTBD,XPhos,tBuXPhos,tBuBrettPhos,AdBrettPhos,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20
1545,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,FC(F)(F)c1ccc(Cl)cc1,CCOC(=O)c1conc1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,0.7575191240000001,a11,s1,BTMG,XPhos,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1560,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,FC(F)(F)c1ccc(Cl)cc1,CCOC(=O)c1conc1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,16.82018282,a11,s1,MTBD,XPhos,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1575,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,FC(F)(F)c1ccc(Cl)cc1,o1ncc2ccccc12,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,16.76617673,a12,s1,P2Et,XPhos,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1590,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,FC(F)(F)c1ccc(Cl)cc1,o1ncc2ccccc12,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,13.87079949,a12,s1,BTMG,XPhos,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1605,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,FC(F)(F)c1ccc(Cl)cc1,o1ncc2ccccc12,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,18.97711675,a12,s1,MTBD,XPhos,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1620,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,FC(F)(F)c1ccc(Cl)cc1,CCOC(=O)c1ccon1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,0.0,a9,s1,P2Et,tBuXPhos,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1635,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,FC(F)(F)c1ccc(Cl)cc1,CCOC(=O)c1ccon1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,24.21309665,a9,s1,BTMG,tBuXPhos,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1650,CN1CCCN2CCCN=C12,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,FC(F)(F)c1ccc(Cl)cc1,CCOC(=O)c1ccon1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,28.132793300000003,a9,s1,MTBD,tBuXPhos,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1665,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,FC(F)(F)c1ccc(Cl)cc1,CCOC(=O)c1cnoc1C,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,13.02655322,a10,s1,P2Et,tBuXPhos,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1680,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,FC(F)(F)c1ccc(Cl)cc1,CCOC(=O)c1cnoc1C,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,0.7474117720000001,a10,s1,BTMG,tBuXPhos,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1695,CN1CCCN2CCCN=C12,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,FC(F)(F)c1ccc(Cl)cc1,CCOC(=O)c1cnoc1C,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,22.894141,a10,s1,MTBD,tBuXPhos,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1710,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,FC(F)(F)c1ccc(Cl)cc1,CCOC(=O)c1conc1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,1.009269411,a11,s1,P2Et,tBuXPhos,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1725,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,FC(F)(F)c1ccc(Cl)cc1,CCOC(=O)c1conc1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,0.0,a11,s1,BTMG,tBuXPhos,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1740,CN1CCCN2CCCN=C12,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,FC(F)(F)c1ccc(Cl)cc1,CCOC(=O)c1conc1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,21.36830036,a11,s1,MTBD,tBuXPhos,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1755,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,FC(F)(F)c1ccc(Cl)cc1,o1ncc2ccccc12,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,20.05913492,a12,s1,P2Et,tBuXPhos,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1770,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,FC(F)(F)c1ccc(Cl)cc1,o1ncc2ccccc12,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,18.75584418,a12,s1,BTMG,tBuXPhos,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1785,CN1CCCN2CCCN=C12,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,FC(F)(F)c1ccc(Cl)cc1,o1ncc2ccccc12,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,29.17558441,a12,s1,MTBD,tBuXPhos,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1800,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,FC(F)(F)c1ccc(Cl)cc1,CCOC(=O)c1ccon1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,0.0,a9,s1,P2Et,tBuBrettPhos,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1815,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,FC(F)(F)c1ccc(Cl)cc1,CCOC(=O)c1ccon1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,15.09367159,a9,s1,BTMG,tBuBrettPhos,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1830,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,FC(F)(F)c1ccc(Cl)cc1,CCOC(=O)c1ccon1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,17.38451108,a9,s1,MTBD,tBuBrettPhos,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1845,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,FC(F)(F)c1ccc(Cl)cc1,CCOC(=O)c1cnoc1C,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,11.30133212,a10,s1,P2Et,tBuBrettPhos,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1860,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,FC(F)(F)c1ccc(Cl)cc1,CCOC(=O)c1cnoc1C,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,0.927604534,a10,s1,BTMG,tBuBrettPhos,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1875,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,FC(F)(F)c1ccc(Cl)cc1,CCOC(=O)c1cnoc1C,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,20.24596352,a10,s1,MTBD,tBuBrettPhos,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1890,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,FC(F)(F)c1ccc(Cl)cc1,CCOC(=O)c1conc1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,1.232632372,a11,s1,P2Et,tBuBrettPhos,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1905,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,FC(F)(F)c1ccc(Cl)cc1,CCOC(=O)c1conc1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,0.7015522279999999,a11,s1,BTMG,tBuBrettPhos,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1920,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,FC(F)(F)c1ccc(Cl)cc1,CCOC(=O)c1conc1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,20.0833829,a11,s1,MTBD,tBuBrettPhos,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1935,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,FC(F)(F)c1ccc(Cl)cc1,o1ncc2ccccc12,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,16.27214516,a12,s1,P2Et,tBuBrettPhos,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1950,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,FC(F)(F)c1ccc(Cl)cc1,o1ncc2ccccc12,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,16.10027076,a12,s1,BTMG,tBuBrettPhos,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1965,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,FC(F)(F)c1ccc(Cl)cc1,o1ncc2ccccc12,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,22.90680768,a12,s1,MTBD,tBuBrettPhos,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1980,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,FC(F)(F)c1ccc(Cl)cc1,CCOC(=O)c1ccon1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,0.0,a9,s1,P2Et,AdBrettPhos,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1995,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,FC(F)(F)c1ccc(Cl)cc1,CCOC(=O)c1ccon1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,12.19056007,a9,s1,BTMG,AdBrettPhos,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010,CN1CCCN2CCCN=C12,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,FC(F)(F)c1ccc(Cl)cc1,CCOC(=O)c1ccon1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,14.51047679,a9,s1,MTBD,AdBrettPhos,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2025,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,FC(F)(F)c1ccc(Cl)cc1,CCOC(=O)c1cnoc1C,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,7.257395781,a10,s1,P2Et,AdBrettPhos,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2040,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,FC(F)(F)c1ccc(Cl)cc1,CCOC(=O)c1cnoc1C,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,0.0,a10,s1,BTMG,AdBrettPhos,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2055,CN1CCCN2CCCN=C12,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,FC(F)(F)c1ccc(Cl)cc1,CCOC(=O)c1cnoc1C,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,5.889073661,a10,s1,MTBD,AdBrettPhos,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2070,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,FC(F)(F)c1ccc(Cl)cc1,CCOC(=O)c1conc1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,0.698318685,a11,s1,P2Et,AdBrettPhos,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2085,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,FC(F)(F)c1ccc(Cl)cc1,CCOC(=O)c1conc1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,0.0,a11,s1,BTMG,AdBrettPhos,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2100,CN1CCCN2CCCN=C12,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,FC(F)(F)c1ccc(Cl)cc1,CCOC(=O)c1conc1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,17.87933698,a11,s1,MTBD,AdBrettPhos,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2115,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,FC(F)(F)c1ccc(Cl)cc1,o1ncc2ccccc12,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,8.62455294,a12,s1,P2Et,AdBrettPhos,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2130,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,FC(F)(F)c1ccc(Cl)cc1,o1ncc2ccccc12,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,5.195732957,a12,s1,BTMG,AdBrettPhos,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2145,CN1CCCN2CCCN=C12,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,FC(F)(F)c1ccc(Cl)cc1,o1ncc2ccccc12,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,15.85078385,a12,s1,MTBD,AdBrettPhos,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2160,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,FC(F)(F)c1ccc(Cl)cc1,CCOC(=O)c1onc(OC)c1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,24.10905766,a13,s1,P2Et,XPhos,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2175,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,FC(F)(F)c1ccc(Cl)cc1,CCOC(=O)c1onc(OC)c1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,15.42545497,a13,s1,BTMG,XPhos,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2190,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,FC(F)(F)c1ccc(Cl)cc1,CCOC(=O)c1onc(OC)c1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,8.286467695,a13,s1,MTBD,XPhos,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2205,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,FC(F)(F)c1ccc(Cl)cc1,Cc1cc(on1)c2ccccc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,18.40035471,a14,s1,P2Et,XPhos,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2220,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,FC(F)(F)c1ccc(Cl)cc1,Cc1cc(on1)c2ccccc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,14.75153907,a14,s1,BTMG,XPhos,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2235,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,FC(F)(F)c1ccc(Cl)cc1,Cc1cc(on1)c2ccccc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,9.361658454,a14,s1,MTBD,XPhos,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2250,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,FC(F)(F)c1ccc(Cl)cc1,C(N(Cc1ccccc1)c2ccon2)c3ccccc3,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,26.47105008,a15,s1,P2Et,XPhos,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2265,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,FC(F)(F)c1ccc(Cl)cc1,C(N(Cc1ccccc1)c2ccon2)c3ccccc3,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,17.88950545,a15,s1,BTMG,XPhos,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2280,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,FC(F)(F)c1ccc(Cl)cc1,C(N(Cc1ccccc1)c2ccon2)c3ccccc3,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,12.69227905,a15,s1,MTBD,XPhos,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2295,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,FC(F)(F)c1ccc(Cl)cc1,COC(=O)c1cc(on1)c2occc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,6.618305452,a16,s1,P2Et,XPhos,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
