,base_smiles,ligand_smiles,substrate_smiles,additive_smiles,product_smiles,yield,additive_id,substrate_id,base_name,ligand_name
257,CN1CCCN2CCCN=C12,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,FC(F)(F)c1ccc(I)cc1,o1nccc1c2ccccc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,50.13634297,a2,s3,MTBD,tBuXPhos
2507,CN1CCCN2CCCN=C12,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,FC(F)(F)c1ccc(I)cc1,COC(=O)c1cc(on1)c2occc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,42.68363634,a16,s3,MTBD,tBuXPhos
2447,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,FC(F)(F)c1ccc(I)cc1,C(N(Cc1ccccc1)c2ccon2)c3ccccc3,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,39.02512557,a15,s3,BTMG,tBuXPhos
3497,CN1CCCN2CCCN=C12,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,FC(F)(F)c1ccc(I)cc1,C(N(Cc1ccccc1)c2oncc2)c3ccccc3,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,41.60266431,a18,s3,MTBD,AdBrettPhos
3092,CN1CCCN2CCCN=C12,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,FC(F)(F)c1ccc(I)cc1,Fc1cccc(F)c1c2oncc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,46.24961136,a17,s3,MTBD,tBuXPhos
872,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,FC(F)(F)c1ccc(I)cc1,COC(=O)c1oncc1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,26.35991815,a8,s3,BTMG,XPhos
1937,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,FC(F)(F)c1ccc(I)cc1,o1ncc2ccccc12,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,42.70251629,a12,s3,P2Et,tBuBrettPhos
92,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,FC(F)(F)c1ccc(I)cc1,CCOC(=O)c1onc(C)c1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,43.31814591,a3,s3,P2Et,XPhos
857,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,FC(F)(F)c1ccc(I)cc1,COC(=O)c1oncc1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,8.674987339,a8,s3,P2Et,XPhos
1622,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,FC(F)(F)c1ccc(I)cc1,CCOC(=O)c1ccon1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,0,a9,s3,P2Et,tBuXPhos
3242,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,FC(F)(F)c1ccc(I)cc1,Fc1cccc(F)c1c2oncc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,12.79513925,a17,s3,P2Et,tBuBrettPhos
1082,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,FC(F)(F)c1ccc(I)cc1,Cc1oncc1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,2.106143629,a5,s3,P2Et,tBuBrettPhos
107,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,FC(F)(F)c1ccc(I)cc1,CCOC(=O)c1onc(C)c1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,41.2456065,a3,s3,BTMG,XPhos
302,CN1CCCN2CCCN=C12,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,FC(F)(F)c1ccc(I)cc1,CCOC(=O)c1onc(C)c1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,51.75674767,a3,s3,MTBD,tBuXPhos
3152,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,FC(F)(F)c1ccc(I)cc1,Cc1onc(c1)n2cccc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,36.80129147,a19,s3,P2Et,tBuXPhos
497,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,FC(F)(F)c1ccc(I)cc1,CCOC(=O)c1cc(C)on1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,39.91592357,a4,s3,P2Et,tBuBrettPhos
2672,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,FC(F)(F)c1ccc(I)cc1,COC(=O)c1cc(on1)c2occc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,36.44138063,a16,s3,BTMG,tBuBrettPhos
377,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,FC(F)(F)c1ccc(I)cc1,none,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,48.32439551,a1,s3,BTMG,tBuBrettPhos
1217,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,FC(F)(F)c1ccc(I)cc1,COC(=O)c1oncc1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,10.75855339,a8,s3,P2Et,tBuBrettPhos
1817,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,FC(F)(F)c1ccc(I)cc1,CCOC(=O)c1ccon1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,35.6149447,a9,s3,BTMG,tBuBrettPhos
2417,CN1CCCN2CCCN=C12,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,FC(F)(F)c1ccc(I)cc1,Cc1cc(on1)c2ccccc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,42.25144884,a14,s3,MTBD,tBuXPhos
572,CN1CCCN2CCCN=C12,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,FC(F)(F)c1ccc(I)cc1,none,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,53.92524684,a1,s3,MTBD,AdBrettPhos
2927,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,FC(F)(F)c1ccc(I)cc1,C(N(Cc1ccccc1)c2oncc2)c3ccccc3,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,8.373801377,a18,s3,P2Et,XPhos
242,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,FC(F)(F)c1ccc(I)cc1,o1nccc1c2ccccc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,43.73298112,a2,s3,BTMG,tBuXPhos
152,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,FC(F)(F)c1ccc(I)cc1,CCOC(=O)c1cc(C)on1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,41.70005044,a4,s3,BTMG,XPhos
2477,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,FC(F)(F)c1ccc(I)cc1,COC(=O)c1cc(on1)c2occc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,40.11142329,a16,s3,P2Et,tBuXPhos
647,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,FC(F)(F)c1ccc(I)cc1,CCOC(=O)c1onc(C)c1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,44.44197306,a3,s3,BTMG,AdBrettPhos
467,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,FC(F)(F)c1ccc(I)cc1,CCOC(=O)c1onc(C)c1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,45.87563784,a3,s3,BTMG,tBuBrettPhos
3002,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,FC(F)(F)c1ccc(I)cc1,Cc1onc(c1)n2cccc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,38.74519603,a19,s3,MTBD,XPhos
2102,CN1CCCN2CCCN=C12,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,FC(F)(F)c1ccc(I)cc1,CCOC(=O)c1conc1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,24.45376754,a11,s3,MTBD,AdBrettPhos
3167,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,FC(F)(F)c1ccc(I)cc1,Cc1onc(c1)n2cccc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,39.909465,a19,s3,BTMG,tBuXPhos
2597,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,FC(F)(F)c1ccc(I)cc1,Cc1cc(on1)c2ccccc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,41.728023,a14,s3,MTBD,tBuBrettPhos
1307,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,FC(F)(F)c1ccc(I)cc1,o1cc2ccccc2n1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,3.280980517,a6,s3,P2Et,AdBrettPhos
3407,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,FC(F)(F)c1ccc(I)cc1,COC(=O)c1cc(on1)c2sccc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,45.15638688,a20,s3,MTBD,tBuBrettPhos
392,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,FC(F)(F)c1ccc(I)cc1,none,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,47.45149232,a1,s3,MTBD,tBuBrettPhos
1007,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,FC(F)(F)c1ccc(I)cc1,Cc1onc(C)c1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,37.39782282,a7,s3,BTMG,tBuXPhos
2852,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,FC(F)(F)c1ccc(I)cc1,COC(=O)c1cc(on1)c2occc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,34.85762141,a16,s3,BTMG,AdBrettPhos
3332,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,FC(F)(F)c1ccc(I)cc1,Cc1onc(c1)n2cccc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,31.2993075,a19,s3,P2Et,tBuBrettPhos
2282,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,FC(F)(F)c1ccc(I)cc1,C(N(Cc1ccccc1)c2ccon2)c3ccccc3,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,38.95047983,a15,s3,MTBD,XPhos
902,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,FC(F)(F)c1ccc(I)cc1,Cc1oncc1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,11.85429164,a5,s3,P2Et,tBuXPhos
1397,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,FC(F)(F)c1ccc(I)cc1,COC(=O)c1oncc1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,5.419599738,a8,s3,P2Et,AdBrettPhos
1157,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,FC(F)(F)c1ccc(I)cc1,o1cc2ccccc2n1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,32.14841463,a6,s3,MTBD,tBuBrettPhos
2342,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,FC(F)(F)c1ccc(I)cc1,CCOC(=O)c1onc(OC)c1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,40.2947746,a13,s3,P2Et,tBuXPhos
1337,CN1CCCN2CCCN=C12,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,FC(F)(F)c1ccc(I)cc1,o1cc2ccccc2n1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,39.56647024,a6,s3,MTBD,AdBrettPhos
2297,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,FC(F)(F)c1ccc(I)cc1,COC(=O)c1cc(on1)c2occc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,38.88169758,a16,s3,P2Et,XPhos
2747,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,FC(F)(F)c1ccc(I)cc1,Cc1cc(on1)c2ccccc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,29.68665622,a14,s3,P2Et,AdBrettPhos
3272,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,FC(F)(F)c1ccc(I)cc1,Fc1cccc(F)c1c2oncc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,43.31119655,a17,s3,MTBD,tBuBrettPhos
1697,CN1CCCN2CCCN=C12,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,FC(F)(F)c1ccc(I)cc1,CCOC(=O)c1cnoc1C,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,41.66866973,a10,s3,MTBD,tBuXPhos
2792,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,FC(F)(F)c1ccc(I)cc1,C(N(Cc1ccccc1)c2ccon2)c3ccccc3,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,30.87761179,a15,s3,P2Et,AdBrettPhos
1907,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,FC(F)(F)c1ccc(I)cc1,CCOC(=O)c1conc1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,3.566410027,a11,s3,BTMG,tBuBrettPhos
3392,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,FC(F)(F)c1ccc(I)cc1,COC(=O)c1cc(on1)c2sccc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,37.47062049,a20,s3,BTMG,tBuBrettPhos
3467,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,FC(F)(F)c1ccc(I)cc1,C(N(Cc1ccccc1)c2oncc2)c3ccccc3,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,28.85136629,a18,s3,P2Et,AdBrettPhos
887,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,FC(F)(F)c1ccc(I)cc1,COC(=O)c1oncc1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,18.90594075,a8,s3,MTBD,XPhos
2057,CN1CCCN2CCCN=C12,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,FC(F)(F)c1ccc(I)cc1,CCOC(=O)c1cnoc1C,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,34.65614692,a10,s3,MTBD,AdBrettPhos
227,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,FC(F)(F)c1ccc(I)cc1,o1nccc1c2ccccc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,16.81589184,a2,s3,P2Et,tBuXPhos
1757,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,FC(F)(F)c1ccc(I)cc1,o1ncc2ccccc12,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,40.30244069,a12,s3,P2Et,tBuXPhos
2372,CN1CCCN2CCCN=C12,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,FC(F)(F)c1ccc(I)cc1,CCOC(=O)c1onc(OC)c1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,42.68462411,a13,s3,MTBD,tBuXPhos
407,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,FC(F)(F)c1ccc(I)cc1,o1nccc1c2ccccc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,9.546870881,a2,s3,P2Et,tBuBrettPhos
1097,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,FC(F)(F)c1ccc(I)cc1,Cc1oncc1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,35.59381518,a5,s3,BTMG,tBuBrettPhos
482,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,FC(F)(F)c1ccc(I)cc1,CCOC(=O)c1onc(C)c1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,46.6599306,a3,s3,MTBD,tBuBrettPhos
632,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,FC(F)(F)c1ccc(I)cc1,CCOC(=O)c1onc(C)c1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,44.56045142,a3,s3,P2Et,AdBrettPhos
662,CN1CCCN2CCCN=C12,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,FC(F)(F)c1ccc(I)cc1,CCOC(=O)c1onc(C)c1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,52.67302388,a3,s3,MTBD,AdBrettPhos
2837,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,FC(F)(F)c1ccc(I)cc1,COC(=O)c1cc(on1)c2occc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,30.7124479,a16,s3,P2Et,AdBrettPhos
47,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,FC(F)(F)c1ccc(I)cc1,o1nccc1c2ccccc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,18.27868619,a2,s3,P2Et,XPhos
1877,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,FC(F)(F)c1ccc(I)cc1,CCOC(=O)c1cnoc1C,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,38.79638342,a10,s3,MTBD,tBuBrettPhos
677,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,FC(F)(F)c1ccc(I)cc1,CCOC(=O)c1cc(C)on1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,39.80414391,a4,s3,P2Et,AdBrettPhos
2177,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,FC(F)(F)c1ccc(I)cc1,CCOC(=O)c1onc(OC)c1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,35.8368136,a13,s3,BTMG,XPhos
1127,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,FC(F)(F)c1ccc(I)cc1,o1cc2ccccc2n1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,12.51034862,a6,s3,P2Et,tBuBrettPhos
2492,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,FC(F)(F)c1ccc(I)cc1,COC(=O)c1cc(on1)c2occc2,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,36.58867026,a16,s3,BTMG,tBuXPhos
1352,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,FC(F)(F)c1ccc(I)cc1,Cc1onc(C)c1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,31.74709006,a7,s3,P2Et,AdBrettPhos
