,base_smiles,ligand_smiles,substrate_smiles,additive_smiles,product_smiles,yield,additive_id,substrate_id,base_name,ligand_name
3098,CN1CCCN2CCCN=C12,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(I)cc1,Fc1cccc(F)c1c2oncc2,CCc1ccc(Nc2ccc(C)cc2)cc1,72.13959481,a17,s9,MTBD,tBuXPhos
2798,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,CCc1ccc(I)cc1,C(N(Cc1ccccc1)c2ccon2)c3ccccc3,CCc1ccc(Nc2ccc(C)cc2)cc1,68.53030279,a15,s9,P2Et,AdBrettPhos
2513,CN1CCCN2CCCN=C12,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(I)cc1,COC(=O)c1cc(on1)c2occc2,CCc1ccc(Nc2ccc(C)cc2)cc1,65.42133393,a16,s9,MTBD,tBuXPhos
3443,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,CCc1ccc(I)cc1,Fc1cccc(F)c1c2oncc2,CCc1ccc(Nc2ccc(C)cc2)cc1,60.8676331,a17,s9,BTMG,AdBrettPhos
2393,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(I)cc1,Cc1cc(on1)c2ccccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,64.60187181,a14,s9,P2Et,tBuXPhos
2108,CN1CCCN2CCCN=C12,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,CCc1ccc(I)cc1,CCOC(=O)c1conc1,CCc1ccc(Nc2ccc(C)cc2)cc1,33.47151562,a11,s9,MTBD,AdBrettPhos
2903,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CCc1ccc(I)cc1,Fc1cccc(F)c1c2oncc2,CCc1ccc(Nc2ccc(C)cc2)cc1,13.02243467,a17,s9,BTMG,XPhos
593,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,CCc1ccc(I)cc1,o1nccc1c2ccccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,25.2527032,a2,s9,P2Et,AdBrettPhos
1718,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(I)cc1,CCOC(=O)c1conc1,CCc1ccc(Nc2ccc(C)cc2)cc1,8.36792795,a11,s9,P2Et,tBuXPhos
1103,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CCc1ccc(I)cc1,Cc1oncc1,CCc1ccc(Nc2ccc(C)cc2)cc1,64.96884309,a5,s9,BTMG,tBuBrettPhos
323,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(I)cc1,CCOC(=O)c1cc(C)on1,CCc1ccc(Nc2ccc(C)cc2)cc1,65.31185167,a4,s9,P2Et,tBuXPhos
2753,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,CCc1ccc(I)cc1,Cc1cc(on1)c2ccccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,67.79255716,a14,s9,P2Et,AdBrettPhos
3173,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(I)cc1,Cc1onc(c1)n2cccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,59.48668549,a19,s9,BTMG,tBuXPhos
2933,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CCc1ccc(I)cc1,C(N(Cc1ccccc1)c2oncc2)c3ccccc3,CCc1ccc(Nc2ccc(C)cc2)cc1,13.30215474,a18,s9,P2Et,XPhos
968,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(I)cc1,o1cc2ccccc2n1,CCc1ccc(Nc2ccc(C)cc2)cc1,30.40581968,a6,s9,BTMG,tBuXPhos
3563,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,CCc1ccc(I)cc1,COC(=O)c1cc(on1)c2sccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,61.83593039,a20,s9,P2Et,AdBrettPhos
2408,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(I)cc1,Cc1cc(on1)c2ccccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,62.7905956,a14,s9,BTMG,tBuXPhos
2468,CN1CCCN2CCCN=C12,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(I)cc1,C(N(Cc1ccccc1)c2ccon2)c3ccccc3,CCc1ccc(Nc2ccc(C)cc2)cc1,67.52036403,a15,s9,MTBD,tBuXPhos
2153,CN1CCCN2CCCN=C12,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,CCc1ccc(I)cc1,o1ncc2ccccc12,CCc1ccc(Nc2ccc(C)cc2)cc1,68.58213231,a12,s9,MTBD,AdBrettPhos
3113,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(I)cc1,C(N(Cc1ccccc1)c2oncc2)c3ccccc3,CCc1ccc(Nc2ccc(C)cc2)cc1,21.40006849,a18,s9,P2Et,tBuXPhos
1148,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CCc1ccc(I)cc1,o1cc2ccccc2n1,CCc1ccc(Nc2ccc(C)cc2)cc1,41.94054392,a6,s9,BTMG,tBuBrettPhos
1328,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,CCc1ccc(I)cc1,o1cc2ccccc2n1,CCc1ccc(Nc2ccc(C)cc2)cc1,16.33859929,a6,s9,BTMG,AdBrettPhos
2363,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(I)cc1,CCOC(=O)c1onc(OC)c1,CCc1ccc(Nc2ccc(C)cc2)cc1,64.45105489,a13,s9,BTMG,tBuXPhos
3398,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CCc1ccc(I)cc1,COC(=O)c1cc(on1)c2sccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,65.44832937,a20,s9,BTMG,tBuBrettPhos
1643,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(I)cc1,CCOC(=O)c1ccon1,CCc1ccc(Nc2ccc(C)cc2)cc1,58.99233401,a9,s9,BTMG,tBuXPhos
248,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(I)cc1,o1nccc1c2ccccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,72.39052533,a2,s9,BTMG,tBuXPhos
2213,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CCc1ccc(I)cc1,Cc1cc(on1)c2ccccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,70.05483344,a14,s9,P2Et,XPhos
1163,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CCc1ccc(I)cc1,o1cc2ccccc2n1,CCc1ccc(Nc2ccc(C)cc2)cc1,73.16269955,a6,s9,MTBD,tBuBrettPhos
3008,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CCc1ccc(I)cc1,Cc1onc(c1)n2cccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,53.88645108,a19,s9,MTBD,XPhos
278,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(I)cc1,CCOC(=O)c1onc(C)c1,CCc1ccc(Nc2ccc(C)cc2)cc1,66.44951759,a3,s9,P2Et,tBuXPhos
893,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CCc1ccc(I)cc1,COC(=O)c1oncc1,CCc1ccc(Nc2ccc(C)cc2)cc1,12.67179243,a8,s9,MTBD,XPhos
1703,CN1CCCN2CCCN=C12,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(I)cc1,CCOC(=O)c1cnoc1C,CCc1ccc(Nc2ccc(C)cc2)cc1,61.5016932,a10,s9,MTBD,tBuXPhos
473,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CCc1ccc(I)cc1,CCOC(=O)c1onc(C)c1,CCc1ccc(Nc2ccc(C)cc2)cc1,74.62438876,a3,s9,BTMG,tBuBrettPhos
503,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CCc1ccc(I)cc1,CCOC(=O)c1cc(C)on1,CCc1ccc(Nc2ccc(C)cc2)cc1,64.60847653,a4,s9,P2Et,tBuBrettPhos
1613,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CCc1ccc(I)cc1,o1ncc2ccccc12,CCc1ccc(Nc2ccc(C)cc2)cc1,29.83775681,a12,s9,MTBD,XPhos
1418,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,CCc1ccc(I)cc1,COC(=O)c1oncc1,CCc1ccc(Nc2ccc(C)cc2)cc1,39.2434395,a8,s9,BTMG,AdBrettPhos
2093,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,CCc1ccc(I)cc1,CCOC(=O)c1conc1,CCc1ccc(Nc2ccc(C)cc2)cc1,2.600006823,a11,s9,BTMG,AdBrettPhos
2648,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CCc1ccc(I)cc1,C(N(Cc1ccccc1)c2ccon2)c3ccccc3,CCc1ccc(Nc2ccc(C)cc2)cc1,75.06056887,a15,s9,MTBD,tBuBrettPhos
728,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CCc1ccc(I)cc1,Cc1oncc1,CCc1ccc(Nc2ccc(C)cc2)cc1,18.40781284,a5,s9,P2Et,XPhos
683,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,CCc1ccc(I)cc1,CCOC(=O)c1cc(C)on1,CCc1ccc(Nc2ccc(C)cc2)cc1,71.26504827,a4,s9,P2Et,AdBrettPhos
1793,CN1CCCN2CCCN=C12,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(I)cc1,o1ncc2ccccc12,CCc1ccc(Nc2ccc(C)cc2)cc1,60.28741502,a12,s9,MTBD,tBuXPhos
2333,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CCc1ccc(I)cc1,COC(=O)c1cc(on1)c2occc2,CCc1ccc(Nc2ccc(C)cc2)cc1,38.16631108,a16,s9,MTBD,XPhos
1358,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,CCc1ccc(I)cc1,Cc1onc(C)c1,CCc1ccc(Nc2ccc(C)cc2)cc1,68.3339655,a7,s9,P2Et,AdBrettPhos
2588,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CCc1ccc(I)cc1,Cc1cc(on1)c2ccccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,60.61766338,a14,s9,BTMG,tBuBrettPhos
1448,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CCc1ccc(I)cc1,CCOC(=O)c1ccon1,CCc1ccc(Nc2ccc(C)cc2)cc1,0,a9,s9,P2Et,XPhos
1628,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(I)cc1,CCOC(=O)c1ccon1,CCc1ccc(Nc2ccc(C)cc2)cc1,2.601590615,a9,s9,P2Et,tBuXPhos
2228,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CCc1ccc(I)cc1,Cc1cc(on1)c2ccccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,30.07190595,a14,s9,BTMG,XPhos
1208,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CCc1ccc(I)cc1,Cc1onc(C)c1,CCc1ccc(Nc2ccc(C)cc2)cc1,79.76639273,a7,s9,MTBD,tBuBrettPhos
1748,CN1CCCN2CCCN=C12,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(I)cc1,CCOC(=O)c1conc1,CCc1ccc(Nc2ccc(C)cc2)cc1,30.76250124,a11,s9,MTBD,tBuXPhos
3473,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,CCc1ccc(I)cc1,C(N(Cc1ccccc1)c2oncc2)c3ccccc3,CCc1ccc(Nc2ccc(C)cc2)cc1,49.28704587,a18,s9,P2Et,AdBrettPhos
1298,CN1CCCN2CCCN=C12,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,CCc1ccc(I)cc1,Cc1oncc1,CCc1ccc(Nc2ccc(C)cc2)cc1,76.22505116,a5,s9,MTBD,AdBrettPhos
2198,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CCc1ccc(I)cc1,CCOC(=O)c1onc(OC)c1,CCc1ccc(Nc2ccc(C)cc2)cc1,53.28001638,a13,s9,MTBD,XPhos
3038,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CCc1ccc(I)cc1,COC(=O)c1cc(on1)c2sccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,37.021541,a20,s9,BTMG,XPhos
2633,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CCc1ccc(I)cc1,C(N(Cc1ccccc1)c2ccon2)c3ccccc3,CCc1ccc(Nc2ccc(C)cc2)cc1,66.51493362,a15,s9,BTMG,tBuBrettPhos
1028,CN1CCCN2CCCN=C12,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(I)cc1,Cc1onc(C)c1,CCc1ccc(Nc2ccc(C)cc2)cc1,75.59377488,a7,s9,MTBD,tBuXPhos
1223,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CCc1ccc(I)cc1,COC(=O)c1oncc1,CCc1ccc(Nc2ccc(C)cc2)cc1,16.97838607,a8,s9,P2Et,tBuBrettPhos
2678,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CCc1ccc(I)cc1,COC(=O)c1cc(on1)c2occc2,CCc1ccc(Nc2ccc(C)cc2)cc1,61.65083258,a16,s9,BTMG,tBuBrettPhos
1883,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CCc1ccc(I)cc1,CCOC(=O)c1cnoc1C,CCc1ccc(Nc2ccc(C)cc2)cc1,59.85587044,a10,s9,MTBD,tBuBrettPhos
293,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(I)cc1,CCOC(=O)c1onc(C)c1,CCc1ccc(Nc2ccc(C)cc2)cc1,80.90409924,a3,s9,BTMG,tBuXPhos
1568,CN1CCCN2CCCN=C12,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CCc1ccc(I)cc1,CCOC(=O)c1conc1,CCc1ccc(Nc2ccc(C)cc2)cc1,21.48672588,a11,s9,MTBD,XPhos
203,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(I)cc1,none,CCc1ccc(Nc2ccc(C)cc2)cc1,76.21778678,a1,s9,BTMG,tBuXPhos
923,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C,CCc1ccc(I)cc1,Cc1oncc1,CCc1ccc(Nc2ccc(C)cc2)cc1,54.90007838,a5,s9,BTMG,tBuXPhos
1388,CN1CCCN2CCCN=C12,CC(C1=C(C2=C(OC)C=CC(OC)=C2P(C34CC5CC(C4)CC(C5)C3)C67CC8CC(C7)CC(C8)C6)C(C(C)C)=CC(C(C)C)=C1)C,CCc1ccc(I)cc1,Cc1onc(C)c1,CCc1ccc(Nc2ccc(C)cc2)cc1,76.98654081,a7,s9,MTBD,AdBrettPhos
413,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CCc1ccc(I)cc1,o1nccc1c2ccccc2,CCc1ccc(Nc2ccc(C)cc2)cc1,23.2960789,a2,s9,P2Et,tBuBrettPhos
1808,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CCc1ccc(I)cc1,CCOC(=O)c1ccon1,CCc1ccc(Nc2ccc(C)cc2)cc1,10.37235966,a9,s9,P2Et,tBuBrettPhos
2543,CN(C)/C(N(C)C)=N\C(C)(C)C,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC,CCc1ccc(I)cc1,CCOC(=O)c1onc(OC)c1,CCc1ccc(Nc2ccc(C)cc2)cc1,62.03548199,a13,s9,BTMG,tBuBrettPhos
2303,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,CCc1ccc(I)cc1,COC(=O)c1cc(on1)c2occc2,CCc1ccc(Nc2ccc(C)cc2)cc1,47.36333704,a16,s9,P2Et,XPhos
